$GNGGA,UTC,Latitude,Direction_of_latitude,Longitude,Direction_of_longitude,GPS_Quality,Number_of_S,HDOP,altitude,Meters,Geoid_separation,Meters,Age_of_differential,checksum,$GNGST,UTC,RMS,semi-major,semi-minor,error_orientation,Lat_sigma_error,Long_sigma_error,Height_sigma_error,checksum,
$GNGGA,140211.6,3004.221734,N,3101.276319,E,5,14,0.7,77.548,M,15.519,M,1,*63,$GNGST,140211.6,1.305,,,,0.046,0.03,0.058,*6D,
$GNGGA,140211.8,3004.221649,N,3101.27619,E,5,14,0.7,77.532,M,15.519,M,1.2,*6E,$GNGST,140211.8,1.276,,,,0.046,0.03,0.058,*66,
$GNGGA,140212,3004.221551,N,3101.276057,E,5,14,0.7,77.512,M,15.519,M,1.4,*60,$GNGST,140212,1.307,,,,0.046,0.03,0.058,*6A,
$GNGGA,140212.2,3004.221443,N,3101.275916,E,5,14,0.7,77.517,M,15.519,M,1.6,*61,$GNGST,140212.2,1.34,,,,0.046,0.03,0.058,*6B,
$GNGGA,140212.4,3004.221323,N,3101.275781,E,5,14,0.7,77.506,M,15.519,M,1.8,*64,$GNGST,140212.4,1.337,,,,0.046,0.03,0.058,*6D,
$GNGGA,140212.6,3004.221197,N,3101.275652,E,5,14,0.7,77.503,M,15.519,M,2,*6F,$GNGST,140212.6,1.368,,,,0.046,0.03,0.058,*65,
$GNGGA,140212.8,3004.221072,N,3101.275523,E,5,14,0.7,77.498,M,15.519,M,2.2,*6C,$GNGST,140212.8,1.363,,,,0.045,0.03,0.058,*63,
$GNGGA,140213,3004.22094,N,3101.275405,E,5,14,0.7,77.486,M,15.519,M,2.4,*60,$GNGST,140213,1.351,,,,0.045,0.03,0.058,*6B,
$GNGGA,140213.2,3004.220808,N,3101.275287,E,5,14,0.7,77.466,M,15.519,M,2.6,*6C,$GNGST,140213.2,1.398,,,,0.045,0.03,0.058,*6C,
$GNGGA,140213.4,3004.220671,N,3101.275171,E,5,14,0.7,77.455,M,15.519,M,1.8,*60,$GNGST,140213.4,1.514,,,,0.045,0.03,0.058,*68,
$GNGGA,140213.6,3004.220542,N,3101.275059,E,5,14,0.7,77.461,M,15.519,M,2,*6A,$GNGST,140213.6,1.435,,,,0.045,0.03,0.058,*68,
$GNGGA,140213.8,3004.220421,N,3101.274949,E,5,14,0.7,77.453,M,15.519,M,1.2,*64,$GNGST,140213.8,1.403,,,,0.045,0.03,0.057,*6C,
$GNGGA,140214,3004.220315,N,3101.274848,E,5,14,0.7,77.437,M,15.519,M,1.4,*61,$GNGST,140214,1.391,,,,0.045,0.03,0.057,*6F,
$GNGGA,140214.2,3004.220219,N,3101.274756,E,5,14,0.7,77.445,M,15.519,M,1.6,*6D,$GNGST,140214.2,1.316,,,,0.045,0.03,0.057,*62,
$GNGGA,140214.4,3004.220133,N,3101.274675,E,5,14,0.7,77.459,M,15.519,M,0.8,*66,$GNGST,140214.4,1.36,,,,0.045,0.03,0.057,*65,
$GNGGA,140214.6,3004.220073,N,3101.274617,E,5,14,0.7,77.458,M,15.519,M,1,*66,$GNGST,140214.6,1.41,,,,0.045,0.03,0.057,*67,
$GNGGA,140214.8,3004.22002,N,3101.274578,E,5,14,0.7,77.449,M,15.519,M,1.2,*6F,$GNGST,140214.8,1.336,,,,0.045,0.03,0.057,*6A,
$GNGGA,140215,3004.219993,N,3101.274538,E,5,14,0.7,77.44,M,15.519,M,1.4,*65,$GNGST,140215,1.296,,,,0.045,0.03,0.057,*68,
$GNGGA,140215.2,3004.21998,N,3101.274517,E,5,14,0.7,77.442,M,15.519,M,1.6,*6A,$GNGST,140215.2,1.406,,,,0.045,0.03,0.057,*65,
$GNGGA,140215.4,3004.219976,N,3101.274513,E,5,14,0.7,77.442,M,15.519,M,1.8,*6A,$GNGST,140215.4,1.389,,,,0.045,0.029,0.057,*6B,
$GNGGA,140215.6,3004.21997,N,3101.274509,E,5,14,0.7,77.44,M,15.519,M,2,*6F,$GNGST,140215.6,1.377,,,,0.045,0.029,0.057,*68,
$GNGGA,140215.8,3004.219966,N,3101.274498,E,5,14,0.7,77.428,M,15.519,M,2.2,*65,$GNGST,140215.8,1.42,,,,0.045,0.029,0.057,*63,
$GNGGA,140216,3004.219956,N,3101.274485,E,5,14,0.7,77.422,M,15.519,M,2.4,*6A,$GNGST,140216,1.336,,,,0.045,0.029,0.057,*68,
$GNGGA,140216.2,3004.219944,N,3101.274465,E,5,14,0.7,77.414,M,15.519,M,1.6,*60,$GNGST,140216.2,1.285,,,,0.045,0.029,0.056,*62,
$GNGGA,140216.4,3004.219927,N,3101.274439,E,5,14,0.7,77.411,M,15.519,M,1.8,*64,$GNGST,140216.4,1.332,,,,0.045,0.029,0.056,*69,
$GNGGA,140216.6,3004.219905,N,3101.274402,E,5,14,0.7,77.41,M,15.519,M,2,*65,$GNGST,140216.6,1.305,,,,0.044,0.029,0.056,*6E,
$GNGGA,140216.8,3004.219875,N,3101.274355,E,5,14,0.7,77.415,M,15.519,M,2.2,*66,$GNGST,140216.8,1.294,,,,0.044,0.029,0.056,*69,
$GNGGA,140217,3004.219844,N,3101.274298,E,5,14,0.7,77.403,M,15.519,M,2.4,*6D,$GNGST,140217,1.33,,,,0.044,0.029,0.056,*6F,
$GNGGA,140217.2,3004.219806,N,3101.274237,E,5,14,0.7,77.393,M,15.519,M,2.6,*68,$GNGST,140217.2,1.39,,,,0.044,0.029,0.057,*66,
$GNGGA,140217.4,3004.219772,N,3101.274168,E,5,14,0.7,77.409,M,15.519,M,2.8,*69,$GNGST,140217.4,1.382,,,,0.044,0.029,0.057,*63,
$GNGGA,140217.6,3004.219741,N,3101.274089,E,5,14,0.7,77.414,M,15.519,M,3,*6A,$GNGST,140217.6,1.412,,,,0.044,0.029,0.057,*6F,
$GNGGA,140217.8,3004.219718,N,3101.274004,E,5,14,0.7,77.394,M,15.519,M,3.2,*68,$GNGST,140217.8,1.448,,,,0.044,0.029,0.057,*6E,
$GNGGA,140218,3004.219687,N,3101.27391,E,5,14,0.7,77.381,M,15.519,M,3.4,*63,$GNGST,140218,1.375,,,,0.044,0.029,0.057,*60,
$GNGGA,140218.2,3004.219655,N,3101.273807,E,5,14,0.7,77.369,M,15.519,M,3.6,*63,$GNGST,140218.2,1.393,,,,0.044,0.029,0.057,*6A,
$GNGGA,140218.4,3004.219604,N,3101.273719,E,5,14,0.7,77.347,M,15.519,M,3.8,*62,$GNGST,140218.4,1.384,,,,0.044,0.029,0.057,*6A,
$GNGGA,140218.6,3004.219559,N,3101.273619,E,5,14,0.7,77.347,M,15.519,M,2,*6C,$GNGST,140218.6,1.206,,,,0.044,0.029,0.056,*62,
$GNGGA,140218.8,3004.21953,N,3101.27353,E,5,14,0.7,77.344,M,15.519,M,2.2,*6D,$GNGST,140218.8,1.178,,,,0.044,0.029,0.056,*66,
$GNGGA,140219,3004.219519,N,3101.273457,E,5,14,0.7,77.33,M,15.519,M,2.4,*6C,$GNGST,140219,1.197,,,,0.044,0.029,0.056,*6E,
$GNGGA,140219.2,3004.219515,N,3101.273403,E,5,14,0.7,77.304,M,15.519,M,2.6,*61,$GNGST,140219.2,1.144,,,,0.044,0.029,0.056,*62,
$GNGGA,140219.4,3004.219512,N,3101.273362,E,5,14,0.7,77.298,M,15.519,M,2.8,*68,$GNGST,140219.4,1.07,,,,0.044,0.029,0.056,*62,
$GNGGA,140219.6,3004.219512,N,3101.273327,E,5,14,0.7,77.301,M,15.519,M,3,*63,$GNGST,140219.6,1.1,,,,0.044,0.029,0.056,*66,
$GNGGA,140219.8,3004.219511,N,3101.273285,E,5,14,0.7,77.3,M,15.519,M,3.2,*6D,$GNGST,140219.8,1.185,,,,0.044,0.029,0.056,*65,
$GNGGA,140220,3004.219511,N,3101.273241,E,5,14,0.7,77.301,M,15.519,M,3.4,*69,$GNGST,140220,1.189,,,,0.044,0.029,0.056,*6B,
$GNGGA,140220.2,3004.219512,N,3101.273184,E,5,14,0.7,77.307,M,15.519,M,3.6,*65,$GNGST,140220.2,1.218,,,,0.044,0.029,0.056,*62,
$GNGGA,140220.4,3004.219517,N,3101.273118,E,5,14,0.7,77.302,M,15.519,M,3.8,*61,$GNGST,140220.4,1.246,,,,0.044,0.029,0.056,*6F,
$GNGGA,140220.6,3004.219528,N,3101.273041,E,5,14,0.7,77.295,M,15.519,M,4,*65,$GNGST,140220.6,1.17,,,,0.044,0.029,0.057,*6A,
$GNGGA,140220.8,3004.219544,N,3101.272969,E,5,14,0.7,77.306,M,15.519,M,4.2,*61,$GNGST,140220.8,1.186,,,,0.044,0.029,0.057,*6D,
$GNGGA,140221,3004.219549,N,3101.272915,E,5,14,0.7,77.301,M,15.519,M,4.4,*6A,$GNGST,140221,1.202,,,,0.044,0.029,0.057,*6B,
$GNGGA,140221.2,3004.219553,N,3101.272877,E,5,14,0.7,77.302,M,15.519,M,4.6,*60,$GNGST,140221.2,1.218,,,,0.044,0.029,0.057,*62,
$GNGGA,140221.4,3004.219556,N,3101.272849,E,5,14,0.7,77.3,M,15.519,M,4.8,*6A,$GNGST,140221.4,1.146,,,,0.044,0.029,0.057,*6C,
$GNGGA,140221.6,3004.219558,N,3101.272828,E,5,14,0.7,77.301,M,15.519,M,5,*61,$GNGST,140221.6,1.171,,,,0.044,0.029,0.058,*65,
$GNGGA,140221.8,3004.21956,N,3101.272813,E,5,14,0.7,77.301,M,15.519,M,5.2,*6C,$GNGST,140221.8,1.154,,,,0.044,0.029,0.058,*6C,
$GNGGA,140222,3004.219562,N,3101.272794,E,5,14,0.7,77.297,M,15.519,M,5.4,*60,$GNGST,140222,1.155,,,,0.043,0.029,0.058,*61,
$GNGGA,140222.2,3004.219567,N,3101.272765,E,5,14,0.7,77.303,M,15.519,M,5.6,*6E,$GNGST,140222.2,1.142,,,,0.043,0.029,0.058,*65,
$GNGGA,140222.4,3004.219575,N,3101.272736,E,5,14,0.7,77.294,M,15.519,M,5.8,*60,$GNGST,140222.4,1.16,,,,0.043,0.029,0.058,*63,
$GNGGA,140222.6,3004.219579,N,3101.272707,E,5,14,0.7,77.289,M,15.519,M,6,*6A,$GNGST,140222.6,1.129,,,,0.043,0.029,0.059,*6D,
$GNGGA,140222.8,3004.219583,N,3101.272677,E,5,14,0.7,77.293,M,15.519,M,6.2,*69,$GNGST,140222.8,1.128,,,,0.043,0.029,0.059,*62,
$GNGGA,140223,3004.219589,N,3101.27265,E,5,14,0.7,77.292,M,15.519,M,6.4,*64,$GNGST,140223,1.104,,,,0.043,0.029,0.059,*65,
$GNGGA,140223.2,3004.219591,N,3101.272626,E,5,14,0.7,77.292,M,15.519,M,6.6,*66,$GNGST,140223.2,1.06,,,,0.043,0.029,0.059,*64,
$GNGGA,140223.4,3004.219596,N,3101.272611,E,5,14,0.7,77.29,M,15.519,M,6.8,*60,$GNGST,140223.4,1.055,,,,0.043,0.029,0.06,*6E,
$GNGGA,140223.6,3004.219598,N,3101.272603,E,5,14,0.7,77.288,M,15.519,M,7,*68,$GNGST,140223.6,1.065,,,,0.043,0.029,0.06,*6F,
$GNGGA,140223.8,3004.2196,N,3101.272597,E,5,14,0.7,77.285,M,15.519,M,7.2,*6B,$GNGST,140223.8,1.049,,,,0.043,0.029,0.06,*6F,
$GNGGA,140224,3004.219602,N,3101.272582,E,5,14,0.7,77.29,M,15.519,M,7.4,*60,$GNGST,140224,1.04,,,,0.043,0.029,0.061,*68,
$GNGGA,140224.2,3004.21961,N,3101.272556,E,5,14,0.7,77.293,M,15.519,M,7.6,*66,$GNGST,140224.2,1.007,,,,0.043,0.029,0.061,*69,
$GNGGA,140224.4,3004.219624,N,3101.272519,E,5,14,0.7,77.298,M,15.519,M,7.8,*6F,$GNGST,140224.4,1,,,,0.043,0.029,0.061,*68,
$GNGGA,140224.6,3004.219636,N,3101.272482,E,5,14,0.7,77.313,M,15.519,M,8,*6E,$GNGST,140224.6,1.027,,,,0.043,0.029,0.062,*6C,
$GNGGA,140224.8,3004.219647,N,3101.272439,E,5,14,0.7,77.307,M,15.519,M,8.2,*63,$GNGST,140224.8,1.075,,,,0.043,0.029,0.062,*65,
$GNGGA,140225,3004.219648,N,3101.272382,E,5,14,0.7,77.3,M,15.519,M,8.4,*66,$GNGST,140225,1.11,,,,0.043,0.029,0.062,*6E,
$GNGGA,140225.2,3004.219658,N,3101.272323,E,5,14,0.7,77.309,M,15.519,M,8.6,*6D,$GNGST,140225.2,1.107,,,,0.043,0.029,0.063,*6B,
$GNGGA,140225.4,3004.219677,N,3101.272268,E,5,14,0.7,77.3,M,15.519,M,8.8,*63,$GNGST,140225.4,1.127,,,,0.043,0.029,0.063,*6F,
$GNGGA,140225.6,3004.219696,N,3101.272215,E,5,14,0.7,77.294,M,15.519,M,9,*65,$GNGST,140225.6,1.1,,,,0.043,0.029,0.063,*68,
$GNGGA,140225.8,3004.219714,N,3101.272158,E,5,14,0.7,77.286,M,15.519,M,9.2,*64,$GNGST,140225.8,1.096,,,,0.043,0.029,0.064,*6F,
$GNGGA,140226,3004.219735,N,3101.272106,E,5,14,0.7,77.291,M,15.519,M,9.4,*68,$GNGST,140226,1.104,,,,0.043,0.029,0.064,*6E,
$GNGGA,140226.2,3004.219755,N,3101.272055,E,5,14,0.7,77.291,M,15.519,M,9.6,*64,$GNGST,140226.2,1.121,,,,0.043,0.029,0.064,*6B,
$GNGGA,140226.4,3004.21978,N,3101.272004,E,5,14,0.7,77.295,M,15.519,M,9.8,*6A,$GNGST,140226.4,1.11,,,,0.043,0.029,0.065,*6E,
$GNGGA,140226.6,3004.219801,N,3101.271944,E,5,14,0.7,77.292,M,15.519,M,10,*54,$GNGST,140226.6,1.122,,,,0.043,0.029,0.065,*6D,
$GNGGA,140226.8,3004.219829,N,3101.271889,E,5,14,0.7,77.287,M,15.519,M,10.2,*52,$GNGST,140226.8,1.119,,,,0.043,0.029,0.066,*68,
$GNGGA,140227,3004.21986,N,3101.271828,E,5,14,0.7,77.283,M,15.519,M,10.4,*55,$GNGST,140227,1.109,,,,0.043,0.029,0.066,*60,
$GNGGA,140227.2,3004.21989,N,3101.271777,E,5,14,0.7,77.293,M,15.519,M,10.6,*53,$GNGST,140227.2,1.137,,,,0.043,0.029,0.066,*6F,
$GNGGA,140227.4,3004.21991,N,3101.271739,E,5,14,0.7,77.286,M,15.519,M,10.8,*58,$GNGST,140227.4,1.106,,,,0.043,0.029,0.067,*6A,
$GNGGA,140227.6,3004.219929,N,3101.271709,E,5,14,0.7,77.286,M,15.519,M,11,*5C,$GNGST,140227.6,1.063,,,,0.043,0.029,0.067,*6A,
$GNGGA,140227.8,3004.219941,N,3101.271685,E,5,14,0.7,77.282,M,15.519,M,11.2,*56,$GNGST,140227.8,1.056,,,,0.043,0.029,0.068,*6D,
$GNGGA,140228,3004.219951,N,3101.271669,E,5,14,0.7,77.277,M,15.519,M,11.4,*54,$GNGST,140228,1.029,,,,0.043,0.029,0.068,*62,
$GNGGA,140228.2,3004.219959,N,3101.271658,E,5,14,0.7,77.28,M,15.519,M,11.6,*51,$GNGST,140228.2,1.044,,,,0.043,0.029,0.068,*6B,
$GNGGA,140228.4,3004.219964,N,3101.27165,E,5,14,0.7,77.279,M,15.519,M,11.8,*5C,$GNGST,140228.4,1.058,,,,0.044,0.029,0.069,*66,
$GNGGA,140228.6,3004.219967,N,3101.271645,E,5,14,0.7,77.275,M,15.519,M,12,*59,$GNGST,140228.6,1.096,,,,0.044,0.03,0.069,*6E,
$GNGGA,140228.8,3004.219971,N,3101.27164,E,5,14,0.7,77.274,M,15.519,M,12.2,*57,$GNGST,140228.8,1.024,,,,0.044,0.03,0.07,*61,
$GNGGA,140229,3004.219973,N,3101.271637,E,5,14,0.7,77.275,M,15.519,M,12.4,*53,$GNGST,140229,1.039,,,,0.044,0.03,0.07,*64,
$GNGGA,140229.2,3004.219975,N,3101.271634,E,5,14,0.7,77.27,M,15.519,M,12.6,*55,$GNGST,140229.2,1.07,,,,0.044,0.03,0.071,*6A,
$GNGGA,140229.4,3004.219977,N,3101.271632,E,5,14,0.7,77.264,M,15.519,M,12.8,*56,$GNGST,140229.4,1.04,,,,0.044,0.03,0.071,*6F,
$GNGGA,140229.6,3004.219978,N,3101.271632,E,5,14,0.7,77.265,M,15.519,M,13,*53,$GNGST,140229.6,1.032,,,,0.044,0.03,0.072,*6B,
$GNGGA,140229.8,3004.219979,N,3101.27163,E,5,14,0.7,77.261,M,15.519,M,13.2,*5A,$GNGST,140229.8,1.148,,,,0.044,0.03,0.072,*69,
$GNGGA,140230,3004.219979,N,3101.27163,E,5,14,0.7,77.257,M,15.519,M,13.4,*59,$GNGST,140230,1.173,,,,0.044,0.03,0.073,*60,
$GNGGA,140230.2,3004.21998,N,3101.27163,E,5,14,0.7,77.251,M,15.519,M,13.6,*59,$GNGST,140230.2,1.279,,,,0.044,0.03,0.073,*6B,
$GNGGA,140230.4,3004.21998,N,3101.271629,E,5,14,0.7,77.252,M,15.519,M,13.8,*58,$GNGST,140230.4,1.324,,,,0.044,0.03,0.073,*64,
$GNGGA,140230.6,3004.219981,N,3101.271629,E,5,14,0.7,77.248,M,15.519,M,14,*5C,$GNGST,140230.6,1.372,,,,0.044,0.03,0.074,*62,
$GNGGA,140230.8,3004.219981,N,3101.271628,E,5,14,0.7,77.251,M,15.519,M,14.2,*54,$GNGST,140230.8,1.486,,,,0.044,0.03,0.074,*60,
$GNGGA,140231,3004.219981,N,3101.271628,E,5,14,0.7,77.25,M,15.519,M,14.4,*5C,$GNGST,140231,1.519,,,,0.044,0.03,0.075,*6F,
$GNGGA,140231.2,3004.219982,N,3101.271629,E,5,14,0.7,77.245,M,15.519,M,14.6,*51,$GNGST,140231.2,1.537,,,,0.044,0.03,0.075,*61,
$GNGGA,140231.4,3004.219982,N,3101.271628,E,5,14,0.7,77.247,M,15.519,M,14.8,*52,$GNGST,140231.4,1.565,,,,0.044,0.03,0.076,*63,
$GNGGA,140231.6,3004.219984,N,3101.271625,E,5,14,0.7,77.247,M,15.519,M,15,*55,$GNGST,140231.6,1.68,,,,0.044,0.03,0.076,*69,
$GNGGA,140231.8,3004.219987,N,3101.271622,E,5,14,0.7,77.241,M,15.519,M,13.2,*50,$GNGST,140231.8,1.513,,,,0.043,0.03,0.072,*6D,
$GNGGA,140232,3004.219991,N,3101.271616,E,5,14,0.7,77.241,M,15.519,M,13.4,*59,$GNGST,140232,1.49,,,,0.043,0.03,0.072,*6C,
$GNGGA,140232.2,3004.219998,N,3101.271601,E,5,14,0.7,77.256,M,15.519,M,11.6,*51,$GNGST,140232.2,1.571,,,,0.043,0.029,0.069,*62,
$GNGGA,140232.4,3004.220011,N,3101.271577,E,5,14,0.7,77.265,M,15.519,M,11.8,*50,$GNGST,140232.4,1.578,,,,0.043,0.029,0.069,*6D,
$GNGGA,140232.6,3004.220033,N,3101.271546,E,5,14,0.7,77.257,M,15.519,M,12,*54,$GNGST,140232.6,1.532,,,,0.043,0.029,0.069,*61,
$GNGGA,140232.8,3004.220066,N,3101.271506,E,5,14,0.7,77.262,M,15.519,M,7.2,*6E,$GNGST,140232.8,1.669,,,,0.042,0.028,0.06,*6B,
$GNGGA,140233,3004.220109,N,3101.271461,E,5,14,0.7,77.248,M,15.519,M,7.4,*67,$GNGST,140233,1.699,,,,0.042,0.028,0.06,*6D,
$GNGGA,140233.2,3004.220155,N,3101.271404,E,5,14,0.7,77.263,M,15.519,M,2.6,*6E,$GNGST,140233.2,1.647,,,,0.042,0.027,0.054,*64,
$GNGGA,140233.4,3004.220209,N,3101.271342,E,5,14,0.7,77.268,M,15.519,M,2.8,*68,$GNGST,140233.4,1.566,,,,0.042,0.027,0.054,*62,
$GNGGA,140233.6,3004.220268,N,3101.271275,E,5,14,0.7,77.264,M,15.519,M,2,*6C,$GNGST,140233.6,1.53,,,,0.042,0.027,0.053,*64,
$GNGGA,140233.8,3004.22034,N,3101.271211,E,5,14,0.7,77.261,M,15.519,M,2.2,*67,$GNGST,140233.8,1.482,,,,0.041,0.027,0.053,*61,
$GNGGA,140234,3004.220414,N,3101.271132,E,5,14,0.7,77.233,M,15.519,M,1.4,*69,$GNGST,140234,1.442,,,,0.041,0.027,0.052,*63,
$GNGGA,140234.2,3004.220498,N,3101.271045,E,5,14,0.7,77.221,M,15.519,M,0.6,*64,$GNGST,140234.2,1.348,,,,0.041,0.027,0.052,*6C,
$GNGGA,140234.4,3004.220587,N,3101.270967,E,5,14,0.7,77.224,M,15.519,M,0.8,*68,$GNGST,140234.4,1.346,,,,0.041,0.027,0.052,*64,
$GNGGA,140234.6,3004.220685,N,3101.270902,E,5,14,0.7,77.227,M,15.519,M,1,*62,$GNGST,140234.6,1.304,,,,0.041,0.027,0.052,*60,
$GNGGA,140234.8,3004.220784,N,3101.270836,E,5,14,0.7,77.211,M,15.519,M,1.2,*63,$GNGST,140234.8,1.326,,,,0.041,0.027,0.052,*6E,
$GNGGA,140235,3004.220895,N,3101.270782,E,5,14,0.7,77.192,M,15.519,M,1.4,*66,$GNGST,140235,1.298,,,,0.041,0.027,0.052,*63,
$GNGGA,140235.2,3004.221008,N,3101.27074,E,5,14,0.7,77.179,M,15.519,M,1.6,*69,$GNGST,140235.2,1.302,,,,0.041,0.027,0.052,*63,
$GNGGA,140235.4,3004.221117,N,3101.270708,E,5,14,0.7,77.184,M,15.519,M,0.8,*65,$GNGST,140235.4,1.206,,,,0.041,0.027,0.052,*60,
$GNGGA,140235.6,3004.221227,N,3101.270677,E,5,14,0.7,77.178,M,15.519,M,1,*6D,$GNGST,140235.6,1.235,,,,0.041,0.027,0.052,*62,
$GNGGA,140235.8,3004.221339,N,3101.270643,E,5,14,0.7,77.187,M,15.519,M,1.2,*6C,$GNGST,140235.8,1.266,,,,0.041,0.027,0.052,*6A,
$GNGGA,140236,3004.221447,N,3101.270615,E,5,14,0.7,77.193,M,15.519,M,1.4,*6A,$GNGST,140236,1.281,,,,0.041,0.027,0.052,*68,
$GNGGA,140236.2,3004.22156,N,3101.270596,E,5,14,0.7,77.198,M,15.519,M,1.6,*67,$GNGST,140236.2,1.3,,,,0.041,0.026,0.052,*63,
$GNGGA,140236.4,3004.221672,N,3101.270593,E,5,14,0.7,77.19,M,15.519,M,1.8,*6A,$GNGST,140236.4,1.326,,,,0.041,0.026,0.052,*61,
$GNGGA,140236.6,3004.221781,N,3101.270584,E,5,14,0.7,77.197,M,15.519,M,1,*6E,$GNGST,140236.6,1.352,,,,0.041,0.026,0.051,*63,
$GNGGA,140236.8,3004.221887,N,3101.270578,E,5,14,0.7,77.193,M,15.519,M,1.2,*6C,$GNGST,140236.8,1.303,,,,0.041,0.026,0.051,*69,
$GNGGA,140237,3004.221991,N,3101.270584,E,5,14,0.7,77.197,M,15.519,M,0.4,*61,$GNGST,140237,1.194,,,,0.041,0.026,0.051,*6C,
$GNGGA,140237.2,3004.222086,N,3101.270579,E,5,14,0.7,77.193,M,15.519,M,0.6,*6C,$GNGST,140237.2,1.164,,,,0.041,0.026,0.051,*61,
$GNGGA,140237.4,3004.222178,N,3101.270579,E,5,14,0.7,77.191,M,15.519,M,0.8,*65,$GNGST,140237.4,1.166,,,,0.04,0.026,0.051,*64,
$GNGGA,140237.6,3004.222265,N,3101.270571,E,5,14,0.7,77.198,M,15.519,M,1,*66,$GNGST,140237.6,1.149,,,,0.04,0.026,0.051,*6B,
$GNGGA,140237.8,3004.222354,N,3101.270569,E,5,14,0.7,77.197,M,15.519,M,1.2,*67,$GNGST,140237.8,1.143,,,,0.04,0.026,0.051,*6F,
$GNGGA,140238,3004.222442,N,3101.270563,E,5,14,0.7,77.198,M,15.519,M,1.4,*69,$GNGST,140238,1.164,,,,0.04,0.026,0.051,*6D,
$GNGGA,140238.2,3004.222529,N,3101.270559,E,5,14,0.7,77.201,M,15.519,M,1.6,*6E,$GNGST,140238.2,1.167,,,,0.04,0.026,0.051,*6C,
$GNGGA,140238.4,3004.222608,N,3101.270553,E,5,14,0.7,77.206,M,15.519,M,1.8,*6F,$GNGST,140238.4,1.206,,,,0.04,0.026,0.051,*6E,
$GNGGA,140238.6,3004.222679,N,3101.270543,E,5,14,0.7,77.198,M,15.519,M,2,*6B,$GNGST,140238.6,1.179,,,,0.04,0.026,0.051,*67,
$GNGGA,140238.8,3004.222736,N,3101.270536,E,5,14,0.7,77.195,M,15.519,M,1.2,*6A,$GNGST,140238.8,1.093,,,,0.04,0.026,0.05,*6D,
$GNGGA,140239,3004.222776,N,3101.270531,E,5,14,0.7,77.199,M,15.519,M,1.4,*6C,$GNGST,140239,1.138,,,,0.04,0.026,0.05,*64,
$GNGGA,140239.2,3004.222806,N,3101.270527,E,5,14,0.7,77.195,M,15.519,M,0.6,*6D,$GNGST,140239.2,1.241,,,,0.04,0.026,0.05,*6B,
$GNGGA,140239.4,3004.222829,N,3101.270526,E,5,14,0.7,77.188,M,15.519,M,0.8,*67,$GNGST,140239.4,1.204,,,,0.04,0.026,0.05,*6C,
$GNGGA,140239.6,3004.222846,N,3101.270525,E,5,14,0.7,77.189,M,15.519,M,1,*62,$GNGST,140239.6,1.235,,,,0.04,0.026,0.05,*6C,
$GNGGA,140239.8,3004.222859,N,3101.270522,E,5,14,0.7,77.19,M,15.519,M,1.2,*6C,$GNGST,140239.8,1.272,,,,0.04,0.026,0.05,*61,
$GNGGA,140240,3004.222867,N,3101.270521,E,5,14,0.7,77.187,M,15.519,M,1.4,*62,$GNGST,140240,1.274,,,,0.04,0.026,0.05,*61,
$GNGGA,140240.2,3004.222873,N,3101.27052,E,5,14,0.7,77.183,M,15.519,M,1.6,*6C,$GNGST,140240.2,1.265,,,,0.04,0.026,0.05,*63,
$GNGGA,140240.4,3004.222872,N,3101.270522,E,5,14,0.7,77.186,M,15.519,M,0.8,*6A,$GNGST,140240.4,1.089,,,,0.04,0.025,0.05,*66,
$GNGGA,140240.6,3004.22287,N,3101.270521,E,5,14,0.7,77.191,M,15.519,M,1,*64,$GNGST,140240.6,1.09,,,,0.04,0.025,0.05,*6C,
$GNGGA,140240.8,3004.222868,N,3101.270524,E,5,14,0.7,77.189,M,15.519,M,1.2,*6A,$GNGST,140240.8,1.109,,,,0.04,0.025,0.05,*63,
$GNGGA,140241,3004.222865,N,3101.270528,E,5,14,0.7,77.185,M,15.519,M,1.4,*6C,$GNGST,140241,1.071,,,,0.04,0.025,0.05,*64,
$GNGGA,140241.2,3004.222862,N,3101.270529,E,5,14,0.7,77.183,M,15.519,M,1.6,*6A,$GNGST,140241.2,1.1,,,,0.04,0.025,0.05,*61,
$GNGGA,140241.4,3004.222861,N,3101.270531,E,5,14,0.7,77.175,M,15.519,M,1.8,*66,$GNGST,140241.4,1.117,,,,0.04,0.025,0.05,*61,
$GNGGA,140241.6,3004.222862,N,3101.270534,E,5,14,0.7,77.171,M,15.519,M,1,*6C,$GNGST,140241.6,1.02,,,,0.039,0.025,0.049,*60,
$GNGGA,140241.8,3004.222864,N,3101.270535,E,5,14,0.7,77.171,M,15.519,M,1.2,*61,$GNGST,140241.8,1.07,,,,0.039,0.025,0.049,*6B,
$GNGGA,140242,3004.222864,N,3101.270537,E,5,14,0.7,77.169,M,15.519,M,1.4,*68,$GNGST,140242,1.059,,,,0.039,0.025,0.049,*6B,
$GNGGA,140242.2,3004.222865,N,3101.270538,E,5,14,0.7,77.168,M,15.519,M,1.6,*69,$GNGST,140242.2,1.088,,,,0.039,0.025,0.049,*65,
$GNGGA,140242.4,3004.222864,N,3101.27054,E,5,14,0.7,77.169,M,15.519,M,1.8,*60,$GNGST,140242.4,1.129,,,,0.039,0.025,0.049,*69,
$GNGGA,140242.6,3004.222863,N,3101.270541,E,5,14,0.7,77.168,M,15.519,M,1,*69,$GNGST,140242.6,1.211,,,,0.039,0.025,0.049,*63,
